fall,fɔːl,"Old English fallan, feallan, of Germanic origin; related to Dutch vallen and German fallen ; the noun is partly from the verb, partly from Old Norse fall ‘downfall, sin’.",meanings,examples
into,ˈɪntʊ,"Old English intō  (see in, to).",meanings,examples
wail,weɪl,Middle English: from Old Norse; related to woe.,meanings,examples
glance,ɡlɑːns,"late Middle English (in the sense ‘rebound obliquely’): probably a nasalized form of obsolete glace in the same sense, from Old French glacier ‘to slip’, from glace ‘ice’, based on Latin glacies .",meanings,examples
glance,ɡlɑːns,"late Middle English: from German Glanz ‘brightness, lustre’; compare with Dutch glanserts ‘glance ore’.",meanings,examples
benign,bɪˈnʌɪn,"Middle English: from Old French benigne, from Latin benignus, probably from bene ‘well’ + -genus ‘-born’. Compare with gentle1.",meanings,examples
boots,buːts,,meanings,examples
boot,buːt,"Middle English: from Old Norse bóti or its source, Old French bote, of unknown ultimate origin; boot1 (sense 2 of the verb) is from bootstrap (sense 2 of the noun).",meanings,examples
troop,truːp,"mid 16th century: from French troupe, back-formation from troupeau, diminutive of medieval Latin troppus ‘flock’, probably of Germanic origin.",meanings,examples
flick,flɪk,"late Middle English: symbolic, fl- frequently beginning words denoting sudden movement.",meanings,examples
blunder,ˈblʌndə,Middle English: probably of Scandinavian origin and related to blind.,meanings,examples
occipital,ɒkˈsɪpɪt(ə)l,,meanings,examples
destruction,dɪˈstrʌkʃ(ə)n,"Middle English: from Latin destructio(n- ), from the verb destruere (see destroy).",meanings,examples
hole,həʊl,"Old English hol (noun), holian (verb), of Germanic origin; related to Dutch hol (noun) ‘cave’, (adjective) ‘hollow’, and German hohl ‘hollow’, from an Indo-European root meaning ‘cover, conceal’.",meanings,examples
crumble,ˈkrʌmb(ə)l,late Middle English: probably from an Old English word related to crumb.,meanings,examples
redirect,,,meanings,examples
dirty,ˈdəːti,,meanings,examples
stiff,stɪf,"Old English stīf, of Germanic origin; related to Dutch stijf .",meanings,examples
unceasing,ʌnˈsiːsɪŋ,,meanings,examples
coil,kɔɪl,"early 16th century (as a verb): from Old French coillir, from Latin colligere ‘gather together’ (see collect1).",meanings,examples
coil,kɔɪl,mid 16th century: of unknown origin.,meanings,examples
idiotic,ɪdɪˈɒtɪk,,meanings,examples
middle,ˈmɪd(ə)l,"Old English middel, of West Germanic origin; related to Dutch middel and German Mittel, also to mid1.",meanings,examples
though,ðəʊ,"Old English thēah, of Germanic origin; related to Dutch and German doch ; superseded in Middle English by forms from Old Norse thó, thau .",meanings,examples
slang,slaŋ,mid 18th century: of unknown origin.,meanings,examples
transfuse,transˈfjuːz,"late Middle English (in the sense ‘cause to pass from one person to another’): from Latin transfus- ‘poured from one container to another’, from the verb transfundere, from trans- ‘across’ + fundere ‘pour’.",meanings,examples
crate,kreɪt,"late Middle English: perhaps related to Dutch krat ‘tailboard of a wagon’, earlier ‘box of a coach’, of unknown origin.",meanings,examples
appeal,əˈpiːl,"Middle English (in legal contexts): from Old French apel (noun), apeler (verb), from Latin appellare ‘to address’, based on ad- ‘to’ + pellere ‘to drive’.",meanings,examples
impose,ɪmˈpəʊz,"late 15th century (in the sense ‘impute’): from French imposer, from Latin imponere ‘inflict, deceive’ (from in- ‘in, upon’ + ponere ‘put’), but influenced by impositus ‘inflicted’ and Old French poser ‘to place’.",meanings,examples
arrow,ˈarəʊ,"Old English arewe, arwe, from Old Norse.",meanings,examples
unclad,ʌnˈklad,,meanings,examples
reign,reɪn,"Middle English: from Old French reignier ‘to reign’, reigne ‘kingdom’, from Latin regnum, related to rex, reg- ‘king’.",meanings,examples
simplify,ˈsɪmplɪfʌɪ,"mid 17th century: from French simplifier, from medieval Latin simplificare, from Latin simplus (see simple).",meanings,examples
penetrating,ˈpɛnɪtreɪtɪŋ,,meanings,examples
penetrate,ˈpɛnɪtreɪt,"mid 16th century: from Latin penetrat- ‘placed or gone into’, from the verb penetrare ; related to penitus ‘inner’.",meanings,examples
manner,ˈmanə,"Middle English: from Old French maniere, based on Latin manuarius ‘of the hand’, from manus ‘hand’.",meanings,examples
parry,ˈpari,"late 17th century: probably representing French parez! ‘ward off!’, imperative of parer, from Italian parare ‘ward off’.",meanings,examples
professionally,prəˈfɛʃ(ə)n(ə)li,,meanings,examples
pie,pʌɪ,"Middle English: probably the same word as pie2, the various combinations of ingredients being compared to objects randomly collected by a magpie.",meanings,examples
pie,pʌɪ,"Middle English: from Old French, from Latin pica ‘magpie’ (related to picus ‘green woodpecker’).",meanings,examples
pie,pʌɪ,"from Hindi pā'ī, from Sanskrit pada, padī ‘quarter’.",meanings,examples
earthly,ˈəːθli,,meanings,examples
pig,pɪɡ,"Middle English: probably from the first element of Old English picbrēd  ‘acorn’, literally ‘pig bread’ (i.e. food for pigs).",meanings,examples
servile,ˈsəːvʌɪl,"late Middle English (in the sense ‘suitable for a slave or for the working class’): from Latin servilis, from servus ‘slave’.",meanings,examples
peril,ˈpɛrɪl,"Middle English: from Old French, from Latin peric(u)lum ‘danger’, from the base of experiri ‘to try’.",meanings,examples
judgement,ˈdʒʌdʒm(ə)nt,"Middle English: from Old French jugement, from juger ‘to judge’.",meanings,examples
pin,pɪn,"late Old English pinn, of West Germanic origin; related to Dutch pin ‘pin, peg’, from Latin pinna ‘point, tip, edge’.",meanings,examples
PIN,pɪn,1970s: short for personal identification number .,meanings,examples
personal identification number,,,meanings,examples
member,ˈmɛmbə,Middle English: via Old French from Latin membrum ‘limb’.,meanings,examples
pit,pɪt,"Old English pytt, of West Germanic origin; related to Dutch put and German Pfütze, based on Latin puteus ‘well, shaft’.",meanings,examples
pit,pɪt,mid 19th century: apparently from Dutch; related to pith.,meanings,examples
stock,stɒk,"Old English stoc(c)  ‘trunk, block of wood, post’, of Germanic origin; related to Dutch stok and German Stock ‘stick’. The notion ‘store, fund’ (stock (sense 1 of the noun and sense 2 of the noun)) arose in late Middle English and is of obscure origin, perhaps expressing ‘growth from a central stem’ or ‘firm foundation’.",meanings,examples
preference share,,,meanings,examples
diabolical,dʌɪəˈbɒlɪk(ə)l,"late Middle English (as diabolic ): from Old French diabolique or ecclesiastical Latin diabolicus, from diabolus ‘devil’; the form diabolical dates from the early 16th century.",meanings,examples
sloping,ˈsləʊpɪŋ,,meanings,examples
slope,sləʊp,"late 16th century (as a verb): from the obsolete adverb slope, a shortening of aslope. The use of the verb with reference to aimless or unobtrusive movement may be related to lope.",meanings,examples
terror,ˈtɛrə,"late Middle English: from Old French terrour, from Latin terror, from terrere ‘frighten’.",meanings,examples
accumulation,əkjuːmjʊˈleɪʃ(ə)n,,meanings,examples
everyone,ˈɛvrɪwʌn,,meanings,examples
heroic,hɪˈrəʊɪk,"late Middle English: from Old French heroique or Latin heroicus, from Greek hērōikos ‘relating to heroes’, from hērōs ‘hero’.",meanings,examples
snap,snap,late 15th century (in the senses ‘make a sudden audible bite’ and ‘quick sharp biting sound’): probably from Middle Dutch or Middle Low German snappen ‘seize’; partly imitative.,meanings,examples
God Save the Queen,ɡɒdseɪvðəˈkwiːn,"evidence suggests a 17th-century origin for the complete words and tune of the anthem. The ultimate origin is obscure: the phrase ‘God save the King’ occurs in various passages in the Old Testament, while as early as 1545 it was a watchword in the navy, with ‘long to reign over us’ as a countersign.",meanings,examples
king,kɪŋ,"Old English cyning, cyng, of Germanic origin; related to Dutch koning and German König, also to kin.",meanings,examples
strengthen,ˈstrɛŋθ(ə)n,,meanings,examples
loin,lɔɪn,"Middle English: from Old French loigne, based on Latin lumbus .",meanings,examples
chick,tʃɪk,Middle English: abbreviation of chicken.,meanings,examples
chick,tʃɪk,"from Urdu chik, from Persian čigh .",meanings,examples
tempt,tɛm(p)t,"Middle English: from Old French tempter ‘to test’, from Latin temptare ‘handle, test, try’.",meanings,examples
snow,snəʊ,"Old English snāw, of Germanic origin; related to Dutch sneeuw and German Schnee, from an Indo-European root shared by Latin nix, niv- and Greek nipha .",meanings,examples
"we're",wɪə,,meanings,examples
evil,ˈiːv(ə)l,"Old English yfel, of Germanic origin; related to Dutch euvel and German Übel .",meanings,examples
disagree,dɪsəˈɡriː,"late 15th century (in disagree (sense 2), also in the sense ‘refuse to agree to’): from Old French desagreer .",meanings,examples
boulder,ˈbəʊldə,late Middle English: shortened from earlier boulderstone.,meanings,examples
unclean,ʌnˈkliːn,"Old English unclǣne  (see un-1, clean).",meanings,examples
rising,ˈrʌɪzɪŋ,,meanings,examples
rise,rʌɪz,"Old English rīsan  ‘make an attack’, ‘wake, get out of bed’, of Germanic origin; related to Dutch rijzen and German reisen .",meanings,examples
fruit,fruːt,"Middle English: from Old French, from Latin fructus ‘enjoyment of produce, harvest’, from frui ‘enjoy’, related to fruges ‘fruits of the earth’, plural (and most common form) of frux, frug- ‘fruit’.",meanings,examples
prisoner,ˈprɪz(ə)nə,"late Middle English: from Old French prisonier, from prison (see prison).",meanings,examples
cause,kɔːz,"Middle English: from Old French, from Latin causa (noun), causare (verb).",meanings,examples
’cause,kɒz,,meanings,examples
grievous,ˈɡriːvəs,"Middle English: from Old French greveus, from grever (see grieve1).",meanings,examples
despise,dɪˈspʌɪz,"Middle English: from Old French despire, from Latin despicere, from de- ‘down’ + specere ‘look at’.",meanings,examples
lancet,ˈlɑːnsɪt,"late Middle English (also denoting a small lance): from Old French lancette, diminutive of lance ‘a lance’.",meanings,examples
maddening,ˈmad(ə)nɪŋ,,meanings,examples
madden,ˈmad(ə)n,,meanings,examples
oblong,ˈɒblɒŋ,late Middle English: from Latin oblongus ‘longish’.,meanings,examples
represent,rɛprɪˈzɛnt,"late Middle English: from Old French representer or Latin repraesentare, from re- (expressing intensive force) + praesentare ‘to present’.",meanings,examples
parlance,ˈpɑːl(ə)ns,"late 16th century (denoting speech or debate): from Old French, from parler ‘speak’, from Latin parabola ‘comparison’ (in late Latin ‘speech’).",meanings,examples
agitated,ˈadʒɪteɪtɪd,,meanings,examples
agitate,ˈadʒɪteɪt,"late Middle English (in the sense ‘drive away’): from Latin agitat- ‘agitated, driven’, from agitare, frequentative of agere ‘do, drive’.",meanings,examples
beetle,ˈbiːt(ə)l,"Old English bitula, bitela  ‘biter’, from the base of bītan  ‘to bite’.",meanings,examples
beetle,ˈbiːt(ə)l,"Old English bētel, of Germanic origin; related to beat.",meanings,examples
beetle,ˈbiːt(ə)l,"mid 16th century (as an adjective): back-formation from beetle-browed, first recorded in Middle English. The verb was apparently used as a nonce word by Shakespeare and was later adopted by other writers.",meanings,examples
hurling,ˈhəːlɪŋ,,meanings,examples
hurl,həːl,"Middle English: probably imitative, but corresponding in form and partly in sense with Low German hurreln .",meanings,examples
vulgar,ˈvʌlɡə,"late Middle English: from Latin vulgaris, from vulgus ‘common people’. The original senses were ‘used in ordinary calculations’ (surviving in vulgar fraction) and ‘in ordinary use, used by the people’ (surviving in vulgar tongue).",meanings,examples
intended,ɪnˈtɛndɪd,,meanings,examples
intend,ɪnˈtɛnd,"Middle English entend (in the sense ‘direct the attention to’), from Old French entendre, from Latin intendere ‘intend, extend, direct’, from in- ‘towards’ + tendere ‘stretch, tend’.",meanings,examples
design,dɪˈzʌɪn,"late Middle English (as a verb in the sense ‘to designate’): from Latin designare ‘to designate’, reinforced by French désigner . The noun is via French from Italian.",meanings,examples
attend,əˈtɛnd,"Middle English (in the sense ‘apply one's mind or energies to’): from Old French atendre, from Latin attendere, from ad- ‘to’ + tendere ‘stretch’.",meanings,examples
explanation,ɛkspləˈneɪʃ(ə)n,"late Middle English: from Latin explanatio(n- ), from the verb explanare (see explain).",meanings,examples
working,ˈwəːkɪŋ,,meanings,examples
work,wəːk,"Old English weorc (noun), wyrcan (verb), of Germanic origin; related to Dutch werk and German Werk, from an Indo-European root shared by Greek ergon .",meanings,examples
kindred,ˈkɪndrɪd,"Middle English: from kin + -red (from Old English rǣden ‘condition’), with insertion of -d- in the modern spelling through phonetic development (as in thunder ).",meanings,examples
victim,ˈvɪktɪm,late 15th century (denoting a creature killed as a religious sacrifice): from Latin victima .,meanings,examples
redeem,rɪˈdiːm,"late Middle English (in the sense ‘buy back’): from Old French redimer or Latin redimere, from re- ‘back’ + emere ‘buy’.",meanings,examples
sad,sad,"Old English sæd  ‘sated, weary’, also ‘weighty, dense’, of Germanic origin; related to Dutch zat and German satt, from an Indo-European root shared by Latin satis ‘enough’. The original meaning was replaced in Middle English by the senses ‘steadfast, firm’ and ‘serious, sober’, and later ‘sorrowful’.",meanings,examples
unpack,ʌnˈpak,,meanings,examples
skull,skʌl,Middle English scolle ; of unknown origin; compare with Old Norse skoltr .,meanings,examples
department,dɪˈpɑːtm(ə)nt,"late Middle English: from Old French departement, from departir (see depart). The original sense was ‘division or distribution’, later ‘separation’, hence ‘a separate part’ (core sense, mid 18th century).",meanings,examples
hysterical,hɪˈstɛrɪk(ə)l,,meanings,examples
allude,əˈl(j)uːd,"late 15th century (in the sense ‘hint at, suggest’): from Latin allus-, alludere, from ad- ‘towards’ + ludere ‘to play’.",meanings,examples
garlic,ˈɡɑːlɪk,"Old English gārlēac, from gār  ‘spear’ (because the shape of a clove resembles the head of a spear) + lēac ‘leek’.",meanings,examples
Buttons,ˈbʌt(ə)nz,mid 19th century: from the rows of buttons on his jacket.,meanings,examples
button,ˈbʌt(ə)n,"Middle English: from Old French bouton, of Germanic origin and related to butt1.",meanings,examples
chagrin,ˈʃaɡrɪn,"mid 17th century (in the sense ‘melancholy’): from French chagrin (noun), literally ‘rough skin, shagreen’, chagriner (verb), of unknown origin.",meanings,examples
chief,tʃiːf,"Middle English: from Old French chief, chef, based on Latin caput ‘head’.",meanings,examples
accord,əˈkɔːd,"Old English, from Old French acorder ‘reconcile, be of one mind’, from Latin ad- ‘to’ + cor, cord- ‘heart’; influenced by concord.",meanings,examples
forfeit,ˈfɔːfɪt,"Middle English (originally denoting a crime or transgression, hence a fine): from Old French forfet, forfait, past participle of forfaire ‘transgress’, from for- ‘out’ (from Latin foris ‘outside’) + faire ‘do’ (from Latin facere ).",meanings,examples
contribute,kənˈtrɪbjuːt,"mid 16th century: from Latin contribut- ‘brought together, added’, from the verb contribuere, from con- ‘with’ + tribuere ‘bestow’.",meanings,examples
kick,kɪk,late Middle English: of unknown origin.,meanings,examples
satisfying,ˈsatɪsfʌɪɪŋ,,meanings,examples
satisfy,ˈsatɪsfʌɪ,"late Middle English: from Old French satisfier, formed irregularly from Latin satisfacere ‘to content’, from satis ‘enough’ + facere ‘make’.",meanings,examples
despite,dɪˈspʌɪt,"Middle English (originally used as a noun meaning ‘contempt, scorn’ in the phrase in despite of ): from Old French despit, from Latin despectus ‘looking down on’, past participle (used as a noun) of despicere (see despise).",meanings,examples
follow,ˈfɒləʊ,"Old English folgian, of Germanic origin; related to Dutch volgen and German folgen .",meanings,examples
burning,ˈbəːnɪŋ,,meanings,examples
burn,bəːn,"Old English birnan  ‘be on fire’ and bærnan ‘consume by fire’, both from the same Germanic base; related to German brennen .",meanings,examples
groan,ɡrəʊn,"Old English grānian, of Germanic origin; related to German greinen ‘grizzle, whine’, grinsen ‘grin’, also probably to grin.",meanings,examples
obey,ə(ʊ)ˈbeɪ,"Middle English: from Old French obeir, from Latin oboedire, from ob- ‘in the direction of’ + audire ‘hear’.",meanings,examples
labour,ˈleɪbə,"Middle English: from Old French labour (noun), labourer (verb), both from Latin labor ‘toil, trouble’.",meanings,examples
velvet,ˈvɛlvɪt,"Middle English: from Old French veluotte, from velu ‘velvety’, from medieval Latin villutus, from Latin villus ‘tuft, down’.",meanings,examples
tread,trɛd,"Old English tredan (as a verb), of West Germanic origin; related to Dutch treden and German treten .",meanings,examples
encamp,ɪnˈkamp,,meanings,examples
fantastic,fanˈtastɪk,"late Middle English (in the sense ‘unreal’): from Old French fantastique, via medieval Latin from Greek phantastikos, from phantazein ‘make visible’, phantazesthai ‘have visions, imagine’, from phantos ‘visible’ (related to phainein ‘to show’). From the 16th to the 19th centuries the Latinized spelling phantastic was also used.",meanings,examples
interested,ˈɪnt(ə)rɪstɪd,,meanings,examples
interest,ˈɪnt(ə)rɪst,"late Middle English (originally as interess ): from Anglo-Norman French interesse, from Latin interesse ‘differ, be important’, from inter- ‘between’ + esse ‘be’. The -t was added partly by association with Old French interest ‘damage, loss’, apparently from Latin interest ‘it is important’. The original sense was ‘the possession of a share in or a right to something’; hence interest (sense 4 of the noun). interest (sense 1 of the noun) and the verb arose in the 18th century interest (sense 2 of the noun) was influenced by medieval Latin interesse ‘compensation for a debtor's defaulting’.",meanings,examples
machine,məˈʃiːn,"mid 16th century (originally denoting a structure): from French, via Latin from Doric Greek makhana (Greek mēkhanē, from mēkhos ‘contrivance’).",meanings,examples
triumphant,trʌɪˈʌmf(ə)nt,"late Middle English (in the sense ‘victorious’): from Old French, or from Latin triumphant- ‘celebrating a triumph’, from the verb triumphare (see triumph).",meanings,examples
formerly,ˈfɔːməli,,meanings,examples
vessel,ˈvɛs(ə)l,"Middle English: from Anglo-Norman French vessel(e ), from late Latin vascellum, diminutive of vas ‘vessel’.",meanings,examples
policeman,pəˈliːsmən,,meanings,examples
caress,kəˈrɛs,"mid 17th century: from French caresser (verb), caresse (noun), from Italian carezza, based on Latin carus ‘dear’.",meanings,examples
digest,,"late Middle English: from Latin digest- ‘distributed, dissolved, digested’, from the verb digerere, from di- ‘apart’ + gerere ‘carry’; the noun from Latin digesta ‘matters methodically arranged’, from digestus ‘divided’, from digerere .",meanings,examples
jollification,ˈdʒɒlɪfɪˈkeɪʃ(ə)n,,meanings,examples
fracture,ˈfraktʃə,"late Middle English: from French, or from Latin fractura, from frangere ‘to break’.",meanings,examples
emigrant,ˈɛmɪɡr(ə)nt,"mid 18th century: from Latin emigrant- ‘migrating from’, from the verb emigrare (see emigrate).",meanings,examples
puff,pʌf,"Middle English: imitative of the sound of a breath, perhaps from Old English pyf (noun), pyffan (verb).",meanings,examples
liberty,ˈlɪbəti,"late Middle English: from Old French liberte, from Latin libertas, from liber ‘free’.",meanings,examples
snug,snʌɡ,"late 16th century (originally in nautical use in the sense ‘shipshape, compact, prepared for bad weather’): probably of Low German or Dutch origin.",meanings,examples
snub,snʌb,"Middle English (as a verb, originally in the sense ‘rebuke with sharp words’): from Old Norse snubba ‘chide, check the growth of’. The adjective dates from the early 18th century.",meanings,examples
meeting,ˈmiːtɪŋ,,meanings,examples
meet,miːt,"Old English mētan  ‘come upon’, of Germanic origin; related to Dutch moeten, also to moot.",meanings,examples
confidential,kɒnfɪˈdɛnʃ(ə)l,,meanings,examples
portion,ˈpɔːʃ(ə)n,"Middle English: from Old French porcion, from Latin portio(n- ), from the phrase pro portione ‘in proportion’.",meanings,examples
landed,ˈlandɪd,,meanings,examples
land,land,"Old English, of Germanic origin; related to Dutch land and German Land .",meanings,examples
sapphire,ˈsafʌɪə,"Middle English: from Old French safir, via Latin from Greek sappheiros, probably denoting lapis lazuli.",meanings,examples
displayed,dɪˈspleɪd,,meanings,examples
display,dɪˈspleɪ,"Middle English (in the sense ‘unfurl, unfold’): from Old French despleier, from Latin displicare ‘scatter, disperse’ (in medieval Latin ‘unfold’). Compare with deploy.",meanings,examples
fleck,flɛk,"late Middle English (as a verb): perhaps from Old Norse flekkr (noun), flekka (verb), or from Middle Low German, Middle Dutch vlecke .",meanings,examples
wickedness,ˈwɪkɪdnəs,,meanings,examples
begin,bɪˈɡɪn,"Old English beginnan, of Germanic origin; related to Dutch and German beginnen .",meanings,examples
swimmer,ˈswɪmə,,meanings,examples
thickly,ˈθɪkli,,meanings,examples
exert,ɪɡˈzəːt,"mid 17th century (in the sense ‘perform, practise’): from Latin exserere ‘put forth’, from ex- ‘out’ + serere ‘bind’.",meanings,examples
recognize,ˈrɛkəɡnʌɪz,"late Middle English (earliest attested as a term in Scots law): from Old French reconniss-, stem of reconnaistre, from Latin recognoscere ‘know again, recall to mind’, from re- ‘again’ + cognoscere ‘learn’.",meanings,examples
whine,wʌɪn,"Old English hwīnan  ‘whistle through the air’, related to whinge. The noun dates from the mid 17th century.",meanings,examples
abnormal,abˈnɔːm(ə)l,"mid 19th century: alteration (by association with Latin abnormis ‘monstrous’) of 16th-century anormal, from French, variant of anomal, via Latin from Greek anōmalos (see anomalous).",meanings,examples
bravely,ˈbreɪvli,,meanings,examples
foresee,fɔːˈsiː,"Old English foresēon  (see fore-, see1).",meanings,examples
hum,hʌm,late Middle English: imitative.,meanings,examples
reality,rɪˈalɪti,"late 15th century: via French from medieval Latin realitas, from late Latin realis ‘relating to things’ (see real1).",meanings,examples
offend,əˈfɛnd,"late Middle English: from Old French offendre, from Latin offendere ‘strike against’.",meanings,examples
action,ˈakʃ(ə)n,"late Middle English: via Old French from Latin actio(n- ), from agere ‘do, act’.",meanings,examples
safeguard,ˈseɪfɡɑːd,"late Middle English (denoting protection or safe conduct): from Old French sauve garde, from sauve ‘safe’ + garde ‘guard’. Compare with saggar.",meanings,examples
fateful,ˈfeɪtfʊl,,meanings,examples
sunrise,ˈsʌnrʌɪz,,meanings,examples
rove,rəʊv,"late 15th century (originally a term in archery in the sense ‘shoot at a casual mark of undetermined range’): perhaps from dialect rave ‘to stray’, probably of Scandinavian origin.",meanings,examples
rove,rəʊv,late 17th century (as verb): origin uncertain.,meanings,examples
neatly,ˈniːtli,,meanings,examples
noble,ˈnəʊb(ə)l,"Middle English: from Old French, from Latin ( g)nobilis ‘noted, high-born’, from an Indo-European root shared by know.",meanings,examples
chaplet,ˈtʃaplɪt,"late Middle English: from Old French chapelet, diminutive of chapel ‘hat’, based on late Latin cappa ‘cap’.",meanings,examples
indicative,ɪnˈdɪkətɪv,"late Middle English: from French indicatif, -ive, from late Latin indicativus, from the verb indicare (see indicate).",meanings,examples
realism,ˈrɪəlɪz(ə)m,,meanings,examples
giving,ˈɡɪvɪŋ,,meanings,examples
give,ɡɪv,"Old English giefan, gefan, of Germanic origin; related to Dutch geven and German geben .",meanings,examples
fact,fakt,"late 15th century: from Latin factum, neuter past participle of facere ‘do’. The original sense was ‘an act’, later ‘a crime’, surviving in the phrase before (or after) the fact . The earliest of the current senses (‘truth, reality’) dates from the late 16th century.",meanings,examples
lunch,lʌn(t)ʃ,early 19th century: abbreviation of luncheon.,meanings,examples
prize,prʌɪz,"Middle English: the noun, a variant of price; the verb (originally in the sense ‘estimate the value of’) from Old French pris-, stem of preisier ‘to praise, appraise’ (see praise).",meanings,examples
prize,,,meanings,examples
prise,prʌɪz,"late 16th century: from dialect prise  ‘lever’, from Old French prise ‘grasp, taking hold’. Compare with pry2.",meanings,examples
pen,pɛn,"Middle English (originally denoting a feather with a sharpened quill): from Old French penne, from Latin penna ‘feather’ (in late Latin ‘pen’).",meanings,examples
pen,pɛn,"Old English penn, of unknown origin.",meanings,examples
pen,pɛn,mid 16th century: of unknown origin.,meanings,examples
pen,pɛn,,meanings,examples
pop,pɒp,"late Middle English (in the senses ‘a blow, knock’ and ‘to strike’): imitative.",meanings,examples
pop,pɒp,late 19th century: abbreviation of popular.,meanings,examples
pop,pɒp,mid 19th century: abbreviation of poppa.,meanings,examples
pop,pɒp,late 19th century: originally (in ice pop ) shortened from lollipop; in later use probably shortened from popsicle.,meanings,examples
pop.,,,meanings,examples
POP,,,meanings,examples
fondly,ˈfɒndli,,meanings,examples
routine,ruːˈtiːn,"late 17th century (denoting a regular course or procedure): from French, from route ‘road’ (see route).",meanings,examples
excuse,,"Middle English: from Old French escuser (verb), from Latin excusare ‘to free from blame’, from ex- ‘out’ + causa ‘accusation, cause’.",meanings,examples
pot,pɒt,"late Old English pott, probably reinforced in Middle English by Old French pot ; of unknown ultimate origin (compare with late Latin potus ‘drinking cup’). Current senses of the verb date from the early 17th century.",meanings,examples
pot,pɒt,1930s: probably from Mexican Spanish potiguaya ‘cannabis leaves’.,meanings,examples
pot,pɒt,,meanings,examples
pot,pɒt,,meanings,examples
free,friː,"Old English frēo (adjective), frēon (verb), of Germanic origin; related to Dutch vrij and German frei, from an Indo-European root meaning ‘to love’, shared by friend.",meanings,examples
free,friː,"Old English frēo (adjective), frēon (verb), of Germanic origin; related to Dutch vrij and German frei, from an Indo-European root meaning ‘to love’, shared by friend.",meanings,examples
caleche,kəˈlɛʃ,"mid 17th century: from French calèche, via German from Polish kolasa, from kolo ‘wheel’.",meanings,examples
helplessness,ˈhɛlpləsnəs,,meanings,examples
trillion,ˈtrɪljən,"late 17th century: from French, from million, by substitution of the prefix tri-  ‘three’ for the initial letters.",meanings,examples
escape,ɪˈskeɪp,"Middle English: from Old French eschaper, based on medieval Latin ex- ‘out’ + cappa ‘cloak’. Compare with escapade.",meanings,examples
give,ɡɪv,"Old English giefan, gefan, of Germanic origin; related to Dutch geven and German geben .",meanings,examples
funny,ˈfʌni,,meanings,examples
latest,ˈleɪtɪst,,meanings,examples
late,leɪt,"Old English læt (adjective; also in the sense ‘slow, tardy’), late (adverb), of Germanic origin; related to German lass, from an Indo-European root shared by Latin lassus ‘weary’, let1, and let2.",meanings,examples
phenomenally,fəˈnɒmɪn(ə)li,,meanings,examples
receive,rɪˈsiːv,"Middle English: from Anglo-Norman French receivre, based on Latin recipere, from re- ‘back’ + capere ‘take’.",meanings,examples
implied,ɪmˈplʌɪd,,meanings,examples
imply,ɪmˈplʌɪ,"late Middle English: from Old French emplier, from Latin implicare, from in- ‘in’ + plicare ‘to fold’. The original sense was ‘entwine’; in the 16th and 17th centuries the word also meant ‘employ’. Compare with employ and implicate.",meanings,examples
consulting,kənˈsʌltɪŋ,,meanings,examples
consult,,"early 16th century (in the sense ‘confer’): from French consulter, from Latin consultare, frequentative of consulere ‘take counsel’.",meanings,examples
correspondence,kɒrɪˈspɒnd(ə)ns,"late Middle English: via Old French from medieval Latin correspondentia, from correspondent- ‘corresponding’ (see correspondent).",meanings,examples
faint,feɪnt,"Middle English (in the sense ‘feigned’, also ‘feeble, cowardly’, surviving in faint heart): from Old French faint, past participle of faindre (see feign). Compare with feint1.",meanings,examples
unspeakable,ʌnˈspiːkəb(ə)l,,meanings,examples
standing,ˈstandɪŋ,,meanings,examples
stand,stand,"Old English standan (verb), stand (noun), of Germanic origin, from an Indo-European root shared by Latin stare and Greek histanai, also by the noun stead.",meanings,examples
realize,ˈrɪəlʌɪz,"early 17th century: from real1, on the pattern of French réaliser .",meanings,examples
startling,ˈstɑːtlɪŋ,,meanings,examples
startle,ˈstɑːt(ə)l,"Old English steartlian  ‘kick, struggle’, from the base of start. The early sense gave rise to ‘move quickly, caper’ (typically said of cattle), whence ‘cause to react with fear’ (late 16th century).",meanings,examples
prosperous,ˈprɒsp(ə)rəs,"late Middle English: from Old French prospereus, from Latin prosperus ‘doing well’.",meanings,examples
hail,heɪl,"Old English hagol, hægl (noun), hagalian (verb), of Germanic origin; related to Dutch hagel and German Hagel .",meanings,examples
hail,heɪl,"Middle English: from the obsolete adjective hail  ‘healthy’ (occurring in greetings and toasts, such as wæs hæil : see wassail), from Old Norse heill, related to hale1 and whole.",meanings,examples
feeling,ˈfiːlɪŋ,,meanings,examples
friendship,ˈfrɛn(d)ʃɪp,"Old English frēondscipe  (see friend, -ship).",meanings,examples
unknowingly,ʌnˈnəʊɪŋli,,meanings,examples
smith,smɪθ,"Old English, of Germanic origin; related to Dutch smid and German Schmied .",meanings,examples
-smith,,,meanings,examples
mischance,mɪsˈtʃɑːns,"Middle English: from Old French mescheance, from the verb mescheoir, from mes- ‘adversely’ + cheoir ‘befall’.",meanings,examples
landau,ˈlandɔː,"mid 18th century: named after Landau, near Karlsruhe in Germany, where it was first made.",meanings,examples
subside,səbˈsʌɪd,"late 17th century: from Latin subsidere, from sub- ‘below’ + sidere ‘settle’ (related to sedere ‘sit’).",meanings,examples
placing,ˈpleɪsɪŋ,,meanings,examples
place,pleɪs,"Middle English: from Old French, from an alteration of Latin platea ‘open space’, from Greek plateia (hodos) ‘broad (way)’.",meanings,examples
disappointed,dɪsəˈpɔɪntɪd,,meanings,examples
